"","Group","Species","Longitude","Latitude"
"1148","Small birds","Vireo olivaceus",-47.974033,-24.141417
"1149","Small birds","Camptostoma obsoletum",-47.974033,-24.141417
"1150","Small birds","Turdus albicollis",-48.406944,-24.265278
"1151","Small birds","Chiroxiphia caudata",-48.406944,-24.265278
"1152","Small birds","Tityra cayana",-48.406944,-24.265278
"1153","Small birds","Vireo olivaceus",-48.406944,-24.265278
"1154","Small birds","Tachyphonus coronatus",-48.406944,-24.265278
"1155","Small birds","Tangara cyanocephala",-48.406944,-24.265278
"1156","Small birds","Thraupis cyanoptera",-48.406944,-24.265278
"1157","Small birds","Tangara desmaresti",-48.406944,-24.265278
"1158","Small birds","Turdus flavipes",-48.406944,-24.265278
"1159","Large birds","Cacicus haemorrhous",-48.406944,-24.265278
"1160","Large birds","Aburria jacutinga",-48.406944,-24.265278
"1161","Large birds","Lipaugus lanioides",-48.406944,-24.265278
"1162","Small birds","Myiodynastes maculatus",-48.406944,-24.265278
"1163","Small birds","Elaenia mesoleuca",-48.406944,-24.265278
"1164","Large birds","Procnias nudicollis",-48.406944,-24.265278
"1165","Small birds","Megarynchus pitangua",-48.406944,-24.265278
"1166","Small birds","Hylophilus poicilotis",-48.406944,-24.265278
"1167","Small birds","Habia rubica",-48.406944,-24.265278
"1168","Small birds","Hemithraupis ruficapilla",-48.406944,-24.265278
"1169","Small birds","Turdus rufiventris",-48.406944,-24.265278
"1170","Large birds","Trogon rufus",-48.406944,-24.265278
"1171","Small birds","Attila rufus",-48.406944,-24.265278
"1172","Small birds","Tangara seledon",-48.406944,-24.265278
"1173","Small birds","Veniliornis spilogaster",-48.406944,-24.265278
"1174","Small birds","Pachyramphus validus",-48.406944,-24.265278
"1175","Large birds","Trogon viridis",-48.406944,-24.265278
"1176","Large birds","Aburria jacutinga",-48.27359,-24.308775
"1177","Primates","Brachyteles hypoxanthus",-51.05,-23.266667
"1178","Large birds","Celeus flavescens",-48.406944,-24.265278
"1179","Small birds","Dacnis cayana",-46.7213,-23.5468
"1180","Small birds","Elaenia mesoleuca",-46.7213,-23.5468
"1181","Small birds","Myiophobus fasciatus",-47.103974,-22.823722
"1182","Small birds","Manacus manacus",-47.103974,-22.823722
"1183","Small birds","Saltator similis",-47.103974,-22.823722
"1184","Small birds","Chiroxiphia caudata",-47.103974,-22.823722
"1185","Small birds","Myiophobus fasciatus",-47.103974,-22.823722
"1186","Small birds","Manacus manacus",-47.103974,-22.823722
"1187","Small birds","Vireo olivaceus",-47.103974,-22.823722
"1188","Small birds","Turdus rufiventris",-47.103974,-22.823722
"1189","Small birds","Saltator similis",-47.103974,-22.823722
"1190","Ungulates","Tayassu pecari",-49.550822,-22.292324
"1191","Ungulates","Pecari tajacu",-49.550822,-22.292324
"1192","Small birds","Tachyphonus coronatus",-48.406944,-24.265278
"1193","Bats","Platyrrhinus lineatus",-46.633309,-23.55052
"1194","Bats","Artibeus lituratus",-43.172904,-22.906839
"1195","Bats","Artibeus lituratus",-43.172896,-22.906847
"1196","Bats","Phyllostomus hastatus",-43.172896,-22.906847
"1197","Small birds","Dacnis cayana",-47.062581,-22.909883
"1198","Small birds","Dacnis cayana",-46.185867,-23.521338
"1199","Small birds","Dacnis cayana",-43.177914,-22.511264
"1200","Small birds","Dacnis cayana",-47.293538,-23.200081
"1201","Small birds","Dacnis cayana",-38.247089,-4.132864
"1202","Small birds","Dacnis cayana",-42.989949,-22.535199
"1203","Small birds","Dacnis cayana",-43.177914,-22.511264
"1204","Small birds","Dacnis cayana",-46.03502,-23.412864
"1205","Small birds","Dacnis cayana",-51.085391,-29.589841
"1206","Small birds","Dacnis cayana",-42.989949,-22.535199
"1207","Small birds","Dacnis cayana",-45.900907,-23.223701
"1208","Small birds","Dacnis cayana",-43.480691,-22.457737
"1209","Small birds","Dacnis cayana",-48.54822,-27.59487
"1210","Small birds","Mimus saturninus",-51.179668,-29.163403
"1211","Small birds","Mimus saturninus",-46.640706,-23.52567
"1212","Large birds","Ramphastos dicolorus",-51.081627,-29.538434
"1213","Large birds","Ramphastos dicolorus",-49.268066,-26.195522
"1214","Large birds","Ramphastos dicolorus",-43.177914,-22.511264
"1215","Large birds","Ramphastos dicolorus",-50.876435,-29.374569
"1216","Large birds","Ramphastos dicolorus",-51.081627,-29.538434
"1217","Large birds","Ramphastos dicolorus",-52.302854,-28.128461
"1218","Large birds","Ramphastos dicolorus",-44.567911,-22.490203
"1219","Large birds","Ramphastos dicolorus",-52.671136,-26.22972
"1220","Large birds","Ramphastos dicolorus",-52.302854,-28.128461
"1221","Large birds","Ramphastos dicolorus",-50.650946,-25.47003
"1222","Large birds","Ramphastos dicolorus",-47.071492,-23.928915
"1223","Large birds","Ramphastos dicolorus",-53.58612,-29.644883
"1224","Large birds","Ramphastos dicolorus",-44.567911,-22.490203
"1225","Large birds","Ramphastos dicolorus",-51.775227,-27.419766
"1226","Large birds","Ramphastos dicolorus",-46.185867,-23.521338
"1227","Large birds","Ramphastos dicolorus",-43.177914,-22.511264
"1228","Large birds","Ramphastos dicolorus",-50.326356,-27.815463
"1229","Large birds","Ramphastos dicolorus",-46.185867,-23.521338
"1230","Large birds","Ramphastos dicolorus",-50.876435,-29.374569
"1231","Large birds","Ramphastos dicolorus",-46.633309,-23.55052
"1232","Large birds","Ramphastos dicolorus",-49.07678,-25.367809
"1233","Large birds","Ramphastos dicolorus",-45.846976,-23.530015
"1234","Large birds","Ramphastos dicolorus",-52.273736,-27.634908
"1235","Large birds","Ramphastos dicolorus",-46.633309,-23.55052
"1236","Large birds","Ramphastos dicolorus",-46.185867,-23.521338
"1237","Large birds","Ramphastos dicolorus",-48.324286,-10.249091
"1238","Large birds","Selenidera maculirostris",-43.661399,-22.407457
"1239","Large birds","Selenidera maculirostris",-43.177914,-22.511264
"1240","Small birds","Turdus albicollis",-43.661399,-22.407457
"1241","Small birds","Turdus albicollis",-51.081627,-29.538434
"1242","Small birds","Turdus albicollis",-49.268066,-26.195522
"1243","Small birds","Turdus albicollis",-51.081627,-29.538434
"1244","Small birds","Turdus albicollis",-49.324715,-27.732571
"1245","Small birds","Tangara cyanoptera",-43.177914,-22.511264
"1246","Small birds","Tangara cyanoptera",-46.185867,-23.521338
"1247","Small birds","Turdus flavipes",-43.177914,-22.511264
"1248","Large birds","Celeus flavescens",-43.177914,-22.511264
"1249","Large birds","Celeus flavescens",-43.177914,-22.511264
"1250","Large birds","Celeus flavescens",-46.564848,-23.689843
"1251","Large birds","Celeus flavescens",-48.54822,-27.59487
"1252","Small birds","Turdus leucomelas",-49.268066,-26.195522
"1253","Small birds","Turdus rufiventris",-46.640706,-23.52567
"1254","Small birds","Turdus rufiventris",-46.321698,-22.85321
"1255","Small birds","Turdus rufiventris",-46.640706,-23.52567
"1256","Small birds","Pitangus sulphuratus",-49.012451,-27.673509
"1257","Large birds","Ortalis guttata",-51.081627,-29.538434
"1258","Ungulates","Tapirus terrestris",-51.001754,-30.268572
"1259","Large birds","Carpornis cucullata",-48.406944,-24.265278
"1260","Small birds","Thraupis cyanoptera",-48.406944,-24.265278
"1261","Large birds","Carpornis cucullata",-48.406944,-24.265278
"1262","Small birds","Stephanophorus diadematus",-48.406944,-24.265278
"1263","Primates","Brachyteles arachnoides",-47.974033,-24.141417
"1264","Primates","Brachyteles arachnoides",-40.55,-19.866667
"1265","Ungulates","Tayassu pecari",-49.550822,-22.292324
"1266","Ungulates","Pecari tajacu",-49.550822,-22.292324
"1267","Small birds","Estrilda astrild",-43.683333,-22.766667
"1268","Primates","Brachyteles hypoxanthus",-51.05,-23.266667
"1269","Bats","Carollia perspicillata",-43.274492,-22.960809
"1270","Bats","Sturnira lilium",-43.274492,-22.960809
"1271","Bats","Carollia brevicauda",-46.633309,-23.55052
"1272","Bats","Carollia perspicillata",-46.633309,-23.55052
"1273","Bats","Sturnira lilium",-46.633309,-23.55052
"1274","Ungulates","Tapirus terrestris",-51.001754,-30.268572
"1275","Ungulates","Tapirus terrestris",-39.029874,-15.19541
"1276","Small birds","Coragyps atratus",-43.683333,-22.766667
"1277","Small birds","Caracara plancus",-43.683333,-22.766667
"1278","Small birds","Thraupis episcopus",-43.683333,-22.766667
"1279","Small birds","Pitangus sulphuratus",-43.683333,-22.766667
"1280","Primates","Brachyteles arachnoides",-51.05,-23.266667
"1281","Primates","Brachyteles hypoxanthus",-51.05,-23.266667
"1282","Large birds","Aburria jacutinga",-48.27359,-24.308775
"1283","Small birds","Turdus rufiventris",-46.7213,-23.5468
"1284","Ungulates","Tapirus terrestris",-43.274492,-22.960809
"1285","Ungulates","Tapirus terrestris",-22.829167,-47.109167
"1286","Ungulates","Tayassu pecari",-49.550822,-22.292324
"1287","Ungulates","Pecari tajacu",-49.550822,-22.292324
"1288","Bats","Artibeus lituratus",-51.184722,-23.391666
"1289","Bats","Artibeus lituratus",-43.172904,-22.906839
"1290","Bats","Artibeus lituratus",-40.599707,-19.935676
"1291","Bats","Artibeus jamaicensis",-40.308862,-19.183423
"1292","Bats","Artibeus lituratus",-40.308862,-19.183423
"1293","Bats","Micronycteris megalotis",-40.308862,-19.183423
"1294","Bats","Phyllostomus hastatus",-40.308862,-19.183423
"1295","Bats","Platyrrhinus lineatus",-40.308862,-19.183423
"1296","Small birds","Dacnis cayana",-43.177914,-22.511264
"1297","Small birds","Dacnis cayana",-47.401344,-20.539329
"1298","Small birds","Dacnis cayana",-46.40625,-23.707162
"1299","Small birds","Dacnis cayana",-46.40625,-23.707162
"1300","Small birds","Dacnis cayana",-46.708493,-21.305488
"1301","Large birds","Ramphastos dicolorus",-46.633309,-23.55052
"1302","Large birds","Ramphastos dicolorus",-46.412462,-24.008842
"1303","Large birds","Ramphastos dicolorus",-46.412462,-24.008842
"1304","Large birds","Ramphastos dicolorus",-46.633309,-23.55052
"1305","Large birds","Ramphastos dicolorus",-46.740187,-23.36122
"1306","Large birds","Ramphastos dicolorus",-49.742211,-27.20531
"1307","Large birds","Ramphastos dicolorus",-46.633309,-23.55052
"1308","Large birds","Ramphastos dicolorus",-45.443921,-23.379165
"1309","Large birds","Ramphastos dicolorus",-49.930597,-27.257234
"1310","Large birds","Ramphastos dicolorus",-46.412462,-24.008842
"1311","Small birds","Tangara mexicana",-42.989949,-22.535199
"1312","Large birds","Baillonius bailloni",-51.169582,-23.304452
"1313","Small birds","Tangara cyanoptera",-48.930144,-27.900112
"1314","Small birds","Turdus flavipes",-48.846383,-26.304408
"1315","Small birds","Turdus amaurochalinus",-48.375118,-24.109957
"1316","Small birds","Thraupis palmarum",-48.984365,-27.573339
"1317","Large birds","Ortalis guttata",-49.321564,-28.525648
"1318","Bats","Artibeus jamaicensis",-46.633289,-23.550506
"1319","Bats","Artibeus lituratus",-46.633289,-23.550506
"1320","Bats","Micronycteris megalotis",-46.633289,-23.550506
"1321","Bats","Phyllostomus hastatus",-46.633289,-23.550506
"1322","Bats","Platyrrhinus lineatus",-46.633289,-23.550506
"1323","Bats","Artibeus jamaicensis",-43.172896,-22.906847
"1324","Bats","Artibeus lituratus",-43.172896,-22.906847
"1325","Bats","Micronycteris megalotis",-43.172896,-22.906847
"1326","Bats","Phyllostomus hastatus",-43.172896,-22.906847
"1327","Bats","Platyrrhinus lineatus",-43.172896,-22.906847
"1328","Small birds","Zonotrichia capensis",-47.974033,-24.141417
"1329","Small birds","Dacnis cayana",-47.974033,-24.141417
"1330","Small birds","Tangara cayana",-47.974033,-24.141417
"1331","Large birds","Cacicus chrysopterus",-47.974033,-24.141417
"1332","Small birds","Tachyphonus coronatus",-47.974033,-24.141417
"1333","Small birds","Tangara cyanocephala",-47.974033,-24.141417
"1334","Small birds","Tangara cyanoptera",-47.974033,-24.141417
"1335","Small birds","Tangara desmaresti",-47.974033,-24.141417
"1336","Large birds","Ramphastos dicolorus",-47.974033,-24.141417
"1337","Small birds","Coereba flaveola",-47.974033,-24.141417
"1338","Large birds","Celeus flavescens",-47.974033,-24.141417
"1339","Small birds","Melanerpes flavifrons",-47.974033,-24.141417
"1340","Small birds","Turdus leucomelas",-47.974033,-24.141417
"1341","Small birds","Trichothraupis melanops",-47.974033,-24.141417
"1342","Large birds","Penelope obscura",-47.974033,-24.141417
"1343","Small birds","Thraupis ornata",-47.974033,-24.141417
"1344","Small birds","Thraupis palmarum",-47.974033,-24.141417
"1345","Small birds","Hemithraupis ruficapilla",-47.974033,-24.141417
"1346","Small birds","Turdus rufiventris",-47.974033,-24.141417
"1347","Small birds","Thraupis episcopus",-47.974033,-24.141417
"1348","Large birds","Pyroderus scutatus",-47.974033,-24.141417
"1349","Small birds","Tangara seledon",-47.974033,-24.141417
"1350","Small birds","Euphonia violacea",-47.974033,-24.141417
"1351","Small birds","Chiroxiphia caudata",-47.974033,-24.141417
"1352","Large birds","Ramphastos dicolorus",-47.974033,-24.141417
"1353","Small birds","Turdus leucomelas",-47.974033,-24.141417
"1354","Small birds","Turdus rufiventris",-47.974033,-24.141417
"1355","Small birds","Turdus amaurochalinus",-50.968192,-30.399767
"1356","Small birds","Veniliornis spilogaster",-46.846797,-23.004015
"1357","Small birds","Mimus saturninus",-46.846797,-23.004015
"1358","Small birds","Saltator similis",-46.846797,-23.004015
"1359","Small birds","Tersina viridis",-46.846797,-23.004015
"1360","Large birds","Celeus flavescens",-46.846797,-23.004015
"1361","Small birds","Colaptes melanochloros",-46.846797,-23.004015
"1362","Small birds","Pachyramphus validus",-46.846797,-23.004015
"1363","Small birds","Elaenia",-46.846797,-23.004015
"1364","Small birds","Myiarchus swainsoni",-46.846797,-23.004015
"1365","Small birds","Turdus amaurochalinus",-46.846797,-23.004015
"1366","Small birds","Cyclarhis gujanensis",-46.846797,-23.004015
"1367","Large birds","Patagioenas cayennensis",-46.846797,-23.004015
"1368","Large birds","Patagioenas",-46.846797,-23.004015
"1369","Small birds","Melanerpes candidus",-46.846797,-23.004015
"1370","Small birds","Myiarchus ferox",-46.846797,-23.004015
"1371","Small birds","Vireo olivaceus",-46.846797,-23.004015
"1372","Small birds","Pachyramphus polychopterus",-46.846797,-23.004015
"1373","Small birds","Camptostoma obsoletum",-46.846797,-23.004015
"1374","Small birds","Volatinia jacarina",-46.846797,-23.004015
"1375","Small birds","Elaenia flavogaster",-46.846797,-23.004015
"1376","Small birds","Dacnis cayana",-46.846797,-23.004015
"1377","Small birds","Colaptes campestris",-46.846797,-23.004015
"1378","Small birds","Tangara cayana",-46.846797,-23.004015
"1379","Small birds","Myiodynastes maculatus",-46.846797,-23.004015
"1380","Small birds","Myiozetetes similis",-46.846797,-23.004015
"1381","Small birds","Tyrannus melancholicus",-46.846797,-23.004015
"1382","Large birds","Patagioenas picazuro",-46.846797,-23.004015
"1383","Small birds","Myiarchus",-46.846797,-23.004015
"1384","Small birds","Zonotrichia capensis",-46.846797,-23.004015
"1385","Small birds","Xolmis velatus",-46.846797,-23.004015
"1386","Small birds","Empidonomus varius",-46.846797,-23.004015
"1387","Small birds","Tyrannus savana",-46.846797,-23.004015
"1388","Small birds","Turdus rufiventris",-46.846797,-23.004015
"1389","Small birds","Pitangus sulphuratus",-46.846797,-23.004015
"1390","Small birds","Thraupis sayaca",-46.846797,-23.004015
"1391","Small birds","Turdus leucomelas",-46.846797,-23.004015
"1392","Small birds","Turdus amaurochalinus",-46.749949,-22.943263
"1393","Small birds","Colaptes campestris",-46.749949,-22.943263
"1394","Small birds","Melanerpes candidus",-46.749949,-22.943263
"1395","Small birds","Zonotrichia capensis",-46.749949,-22.943263
"1396","Small birds","Dacnis cayana",-46.749949,-22.943263
"1397","Small birds","Tangara cayana",-46.749949,-22.943263
"1398","Large birds","Patagioenas cayennensis",-46.749949,-22.943263
"1399","Large birds","Cyanocorax cristatellus",-46.749949,-22.943263
"1400","Small birds","Myiarchus ferox",-46.749949,-22.943263
"1401","Large birds","Celeus flavescens",-46.749949,-22.943263
"1402","Small birds","Elaenia flavogaster",-46.749949,-22.943263
"1403","Small birds","Cyclarhis gujanensis",-46.749949,-22.943263
"1404","Small birds","Volatinia jacarina",-46.749949,-22.943263
"1405","Small birds","Turdus leucomelas",-46.749949,-22.943263
"1406","Small birds","Myiodynastes maculatus",-46.749949,-22.943263
"1407","Small birds","Tyrannus melancholicus",-46.749949,-22.943263
"1408","Small birds","Colaptes melanochloros",-46.749949,-22.943263
"1409","Small birds","Camptostoma obsoletum",-46.749949,-22.943263
"1410","Small birds","Vireo olivaceus",-46.749949,-22.943263
"1411","Large birds","Patagioenas picazuro",-46.749949,-22.943263
"1412","Small birds","Pachyramphus polychopterus",-46.749949,-22.943263
"1413","Small birds","Turdus rufiventris",-46.749949,-22.943263
"1414","Small birds","Mimus saturninus",-46.749949,-22.943263
"1415","Small birds","Tyrannus savana",-46.749949,-22.943263
"1416","Small birds","Thraupis sayaca",-46.749949,-22.943263
"1417","Small birds","Myiozetetes similis",-46.749949,-22.943263
"1418","Small birds","Saltator similis",-46.749949,-22.943263
"1419","Large birds","Patagioenas",-46.749949,-22.943263
"1420","Small birds","Elaenia",-46.749949,-22.943263
"1421","Small birds","Myiarchus",-46.749949,-22.943263
"1422","Small birds","Veniliornis spilogaster",-46.749949,-22.943263
"1423","Small birds","Pitangus sulphuratus",-46.749949,-22.943263
"1424","Small birds","Myiarchus swainsoni",-46.749949,-22.943263
"1425","Small birds","Pachyramphus validus",-46.749949,-22.943263
"1426","Small birds","Empidonomus varius",-46.749949,-22.943263
"1427","Small birds","Xolmis velatus",-46.749949,-22.943263
"1428","Small birds","Tersina viridis",-46.749949,-22.943263
"1429","Small birds","Schistochlamys ruficapillus",-43.881834,-21.70693
"1430","Amphibians","Xenohyla truncata",-42.866667,-22.95
"1431","Amphibians","Xenohyla truncata",-42.866667,-22.95
"1432","Small birds","Turdus rufiventris",-43.683333,-22.766667
"1433","Small birds","Thraupis episcopus",-43.683333,-22.766667
"1434","Small birds","Turdus albicollis",-47.858,-25.1219
"1435","Small birds","Turdus flavipes",-47.858,-25.1219
"1436","Large birds","Procnias nudicollis",-47.858,-25.1219
"1437","Large birds","Aburria jacutinga",-48.27359,-24.308775
"1438","Small birds","Turdus amaurochalinus",-47.51,-22.58
"1439","Small birds","Ramphocelus carbo",-47.51,-22.58
"1440","Small birds","Icterus cayanensis",-47.51,-22.58
"1441","Small birds","Turdus leucomelas",-47.51,-22.58
"1442","Small birds","Thraupis episcopus",-47.51,-22.58
"1443","Small birds","Thlypopsis sordida",-47.51,-22.58
"1444","Primates","Brachyteles arachnoides",-40.55,-19.866667
"1445","Small birds","Cranioleuca pallida",-46.7213,-23.5468
"1446","Small birds","Turdus rufiventris",-46.7213,-23.5468
"1447","Small birds","Thraupis sayaca",-46.7213,-23.5468
"1448","Small birds","Thlypopsis sordida",-46.7213,-23.5468
"1449","Small birds","Pitangus sulphuratus",-46.7213,-23.5468
"1450","Large birds","Selenidera maculirostris",-47.858,-25.1219
"1451","Primates","Brachyteles arachnoides",-46.866667,-23.183333
"1452","Primates","Brachyteles arachnoides",-39.029874,-15.19541
"1453","Small birds","Turdus rufiventris",-50.968192,-30.399767
"1454","Large birds","Aburria jacutinga",-48.27359,-24.308775
"1455","Primates","Brachyteles arachnoides",-46.866667,-23.183333
"1456","Primates","Brachyteles arachnoides",-39.029874,-15.19541
"1457","Bats","Artibeus lituratus",-43.172904,-22.906839
"1458","Primates","Brachyteles arachnoides",-47.974033,-24.141417
"1459","Large birds","Carpornis cucullata",-48.406944,-24.265278
"1460","Small birds","Thraupis cyanoptera",-48.406944,-24.265278
"1461","Large birds","Penelope obscura",-48.406944,-24.265278
"1462","Large birds","Carpornis cucullata",-48.406944,-24.265278
"1463","Large birds","Penelope obscura",-48.406944,-24.265278
"1464","Primates","Brachyteles arachnoides",-47.316667,-20.525
"1465","Small birds","Sicalis flaveola",-47.961431,-25.132815
"1466","Large birds","Procnias nudicollis",-47.961431,-25.132815
"1467","Small birds","Myiozetetes similis",-47.961431,-25.132815
"1468","Small birds","Elaenia obscura",-47.961431,-25.132815
"1469","Small birds","Turdus leucomelas",-47.961431,-25.132815
"1470","Small birds","Thraupis palmarum",-47.961431,-25.132815
"1471","Small birds","Thraupis",-47.961431,-25.132815
"1472","Small birds","Setophaga pitiayumi",-47.961431,-25.132815
"1473","Small birds","Ramphocelus bresilius",-47.961431,-25.132815
"1474","Small birds","Tachyphonus coronatus",-47.961431,-25.132815
"1475","Small birds","Myiarchus tyrannulus",-47.961431,-25.132815
"1476","Small birds","Turdus albicollis",-47.961431,-25.132815
"1477","Small birds","Thraupis cyanoptera",-47.961431,-25.132815
"1478","Small birds","Tangara peruviana",-47.961431,-25.132815
"1479","Small birds","Pitangus sulphuratus",-47.961431,-25.132815
"1480","Small birds","Turdus amaurochalinus",-47.961431,-25.132815
"1481","Small birds","Turdus",-47.961431,-25.132815
"1482","Small birds","Turdus rufiventris",-47.961431,-25.132815
"1483","Small birds","Turdus flavipes",-47.961431,-25.132815
"1484","Small birds","Thraupis sayaca",-47.961431,-25.132815
"1485","Large birds","Ramphastos toco",-47.565139,-22.414902
"1486","Bats","Artibeus lituratus",-40.599707,-19.935676
"1487","Bats","Artibeus lituratus",-40.308862,-19.183423
"1488","Bats","Phyllostomus hastatus",-40.308862,-19.183423
"1489","Large birds","Ramphastos dicolorus",-48.829071,-25.482748
"1490","Large birds","Ramphastos dicolorus",-48.669404,-27.644998
"1491","Large birds","Ramphastos dicolorus",-45.355663,-23.779034
"1492","Large birds","Ramphastos dicolorus",-52.409625,-28.258055
"1493","Large birds","Ramphastos dicolorus",-45.846976,-23.530015
"1494","Large birds","Baillonius bailloni",-44.567911,-22.490203
"1495","Small birds","Turdus amaurochalinus",-49.373377,-28.672769
"1496","Small birds","Thraupis episcopus",-49.265382,-25.424429
"1497","Small birds","Thraupis palmarum",-46.633309,-23.55052
"1498","Small birds","Thraupis palmarum",-49.265382,-25.424429
"1499","Large birds","Ortalis guttata",-51.217658,-30.034656
"1500","Small birds","Dacnis cayana",-47.974033,-24.141417
"1501","Small birds","Tangara cyanoptera",-47.974033,-24.141417
"1502","Small birds","Thraupis episcopus",-47.974033,-24.141417
"1503","Large birds","Trogon surrucura",-47.974033,-24.141417
"1504","Small birds","Turdus leucomelas",-47.38,-22.83
"1505","Small birds","Thraupis episcopus",-47.38,-22.83
"1506","Small birds","Ramphocelus carbo",-47.51,-22.58
"1507","Small birds","Turdus leucomelas",-47.51,-22.58
"1508","Small birds","Turdus amaurochalinus",-47.61,-22.71
"1509","Small birds","Ramphocelus carbo",-47.61,-22.71
"1510","Small birds","Turdus leucomelas",-47.61,-22.71
"1511","Small birds","Thraupis episcopus",-47.61,-22.71
"1512","Small birds","Turdus amaurochalinus",-50.968192,-30.399767
"1513","Small birds","Turdus rufiventris",-50.968192,-30.399767
"1514","Small birds","Pitangus sulphuratus",-50.968192,-30.399767
"1515","Large birds","Penelope obscura",-47.961431,-25.132815
"1516","Large birds","Cyanocorax caeruleus",-47.961431,-25.132815
"1517","Small birds","Tachyphonus coronatus",-47.961431,-25.132815
"1518","Large birds","Carpornis cucullata",-47.961431,-25.132815
"1519","Small birds","Tityra cayana",-47.961431,-25.132815
"1520","Small birds","Tangara cyanocephala",-47.961431,-25.132815
"1521","Small birds","Turdus rufiventris",-47.961431,-25.132815
"1522","Small birds","Tangara seledon",-47.961431,-25.132815
"1523","Large birds","Ramphastos dicolorus",-47.961431,-25.132815
"1524","Large birds","Pyroderus scutatus",-47.961431,-25.132815
"1525","Small birds","Turdus amaurochalinus",-47.961431,-25.132815
"1526","Large birds","Selenidera maculirostris",-47.961431,-25.132815
"1527","Large birds","Trogon viridis",-47.961431,-25.132815
"1528","Large birds","Procnias nudicollis",-47.961431,-25.132815
"1529","Large birds","Ramphastos vitellinus",-47.961431,-25.132815
"1530","Small birds","Turdus albicollis",-47.961431,-25.132815
"1531","Small birds","Turdus flavipes",-47.961431,-25.132815
"1532","Small birds","Turdus rufiventris",-47.961431,-25.132815
"1533","Small birds","Tachyphonus coronatus",-47.961431,-25.132815
"1534","Large birds","Trogon viridis",-47.961431,-25.132815
"1535","Large birds","Selenidera maculirostris",-47.961431,-25.132815
"1536","Large birds","Ramphastos vitellinus",-47.961431,-25.132815
"1537","Small birds","Turdus albicollis",-47.961431,-25.132815
"1538","Large birds","Procnias nudicollis",-47.961431,-25.132815
"1539","Small birds","Turdus flavipes",-47.961431,-25.132815
"1540","Large birds","Baryphthengus ruficapillus",-48.27359,-24.308775
"1541","Large birds","Ramphastos vitellinus",-48.27359,-24.308775
"1542","Large birds","Celeus flavescens",-48.27359,-24.308775
"1543","Large birds","Carpornis cucullata",-48.27359,-24.308775
"1544","Large birds","Pyroderus scutatus",-48.27359,-24.308775
"1545","Small birds","Tityra cayana",-48.27359,-24.308775
"1546","Small birds","Orthogonys chloricterus",-48.27359,-24.308775
"1547","Small birds","Myiodynastes maculatus",-48.27359,-24.308775
"1548","Large birds","Penelope obscura",-48.27359,-24.308775
"1549","Large birds","Aburria jacutinga",-48.27359,-24.308775
"1550","Large birds","Ramphastos dicolorus",-48.27359,-24.308775
"1551","Large birds","Procnias nudicollis",-48.27359,-24.308775
"1552","Small birds","Turdus albicollis",-48.27359,-24.308775
"1553","Large birds","Baillonius bailloni",-48.27359,-24.308775
"1554","Large birds","Trogon viridis",-48.27359,-24.308775
"1555","Small birds","Turdus rufiventris",-48.27359,-24.308775
"1556","Large birds","Selenidera maculirostris",-48.27359,-24.308775
"1557","Small birds","Turdus flavipes",-48.27359,-24.308775
"1558","Large birds","Lipaugus lanioides",-48.27359,-24.308775
"1559","Large birds","Ramphastos vitellinus",-47.974033,-24.141417
"1560","Small birds","Pitangus sulphuratus",-47.974033,-24.141417
"1561","Small birds","Tangara",-47.974033,-24.141417
"1562","Small birds","Turdus amaurochalinus",-47.974033,-24.141417
"1563","Small birds","Orthogonys chloricterus",-47.974033,-24.141417
"1564","Small birds","Tachyphonus coronatus",-47.974033,-24.141417
"1565","Large birds","Ramphastos dicolorus",-47.974033,-24.141417
"1566","Small birds","Turdus rufiventris",-47.974033,-24.141417
"1567","Small birds","Turdus leucomelas",-47.974033,-24.141417
"1568","Large birds","Procnias nudicollis",-47.974033,-24.141417
"1569","Small birds","Tangara seledon",-47.974033,-24.141417
"1570","Large birds","Pyroderus scutatus",-47.974033,-24.141417
"1571","Large birds","Aburria jacutinga",-47.974033,-24.141417
"1572","Large birds","Baryphthengus ruficapillus",-47.974033,-24.141417
"1573","Large birds","Selenidera maculirostris",-47.974033,-24.141417
"1574","Small birds","Turdus albicollis",-47.974033,-24.141417
"1575","Large birds","Trogon viridis",-47.974033,-24.141417
"1576","Small birds","Turdus flavipes",-47.974033,-24.141417
"1577","Large birds","Aburria jacutinga",-48.27359,-24.308775
"1578","Large birds","Aburria jacutinga",-48.27359,-24.308775
"1579","Large birds","Aburria jacutinga",-48.27359,-24.308775
"1580","Bats","Artibeus lituratus",-46.633309,-23.55052
"1581","Ungulates","Tapirus terrestris",-39.029874,-15.19541
"1582","Ungulates","Tapirus terrestris",-22.829167,-47.109167
"1583","Large birds","Aburria jacutinga",-47.994008,-23.878686
"1584","Large birds","Aburria jacutinga",-48.375118,-24.109957
"1585","Large birds","Aburria jacutinga",-48.375118,-24.109957
"1586","Large birds","Aburria jacutinga",-46.058952,-23.80643
"1587","Large birds","Aburria jacutinga",-48.829071,-25.482748
"1588","Large birds","Aburria jacutinga",-48.375118,-24.109957
"1589","Large birds","Aburria jacutinga",-47.994008,-23.878686
"1590","Large birds","Aburria jacutinga",-48.375118,-24.109957
"1591","Large birds","Aburria jacutinga",-48.375118,-24.109957
"1592","Large birds","Aburria jacutinga",-48.375118,-24.109957
"1593","Large birds","Aburria jacutinga",-48.375118,-24.109957
"1594","Large birds","Aburria jacutinga",-47.507167,-23.963247
